Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,2,0.008,18.379149
1000000,2,0.01,11.421000
1000000,2,0.02,2.335661
1000000,2,0.03,1.273026
1000000,2,0.04,0.922311
1000000,2,0.05,0.801202
1000000,2,0.06,0.660810
1000000,2,0.08,0.481502
1000000,2,0.10,0.409056
1000000,2,0.12,0.373229
1000000,2,0.14,0.294852
1000000,2,0.15,0.274026
1000000,2,0.16,0.265164
1000000,2,0.18,0.249181
1000000,2,0.20,0.222087
1000000,2,0.25,0.206114
1000000,2,0.30,0.172179
1000000,2,0.35,0.166895
1000000,2,0.40,0.159497
1000000,2,0.50,0.152114
1000000,2,0.60,0.148270
1000000,2,0.80,0.134918
1000000,2,1.00,0.138576
1000000,5,0.001,26.430798
1000000,5,0.002,21.828347
1000000,5,0.004,41.626320
1000000,5,0.006,28.588997
1000000,5,0.008,15.476300
1000000,5,0.01,7.947130
1000000,5,0.02,2.350408
1000000,5,0.03,1.259593
1000000,5,0.04,0.898790
1000000,5,0.05,0.801825
1000000,5,0.06,0.669802
1000000,5,0.08,0.468644
1000000,5,0.10,0.405172
1000000,5,0.12,0.366277
1000000,5,0.14,0.297392
1000000,5,0.15,0.275445
1000000,5,0.16,0.273450
1000000,5,0.18,0.229460
1000000,5,0.20,0.224511
1000000,5,0.25,0.214742
1000000,5,0.30,0.177032
1000000,5,0.35,0.180554
1000000,5,0.40,0.174604
1000000,5,0.50,0.159472
1000000,5,0.60,0.150519
1000000,5,0.80,0.146739
1000000,5,1.00,0.141935
1000000,10,0.001,34.485699
1000000,10,0.002,37.213465
1000000,10,0.004,32.176053
1000000,10,0.006,34.341911
1000000,10,0.008,14.137719
1000000,10,0.01,8.868778
1000000,10,0.02,2.262615
1000000,10,0.03,1.413594
1000000,10,0.04,0.935318
1000000,10,0.05,0.771789
1000000,10,0.06,0.582576
1000000,10,0.08,0.485312
1000000,10,0.10,0.380111
1000000,10,0.12,0.339948
1000000,10,0.14,0.277264
1000000,10,0.15,0.284747
1000000,10,0.16,0.258950
1000000,10,0.18,0.237594
1000000,10,0.20,0.219551
1000000,10,0.25,0.186378
1000000,10,0.30,0.179414
1000000,10,0.35,0.169612
1000000,10,0.40,0.160326
1000000,10,0.50,0.156301
1000000,10,0.60,0.146344
1000000,10,0.80,0.141766
1000000,10,1.00,0.137187
1000000,20,0.001,35.582705
1000000,20,0.002,31.030907
1000000,20,0.004,44.502119
1000000,20,0.006,24.198457
1000000,20,0.008,16.971253
1000000,20,0.01,10.690706
1000000,20,0.02,2.597638
1000000,20,0.03,1.249939
1000000,20,0.04,0.934802
1000000,20,0.05,0.685999
1000000,20,0.06,0.699391
1000000,20,0.08,0.485304
1000000,20,0.10,0.338084
1000000,20,0.12,0.338685
1000000,20,0.14,0.281610
1000000,20,0.15,0.300990
1000000,20,0.16,0.240447
1000000,20,0.18,0.242807
1000000,20,0.20,0.222280
1000000,20,0.25,0.181337
1000000,20,0.30,0.185336
1000000,20,0.35,0.165796
1000000,20,0.40,0.156936
1000000,20,0.50,0.152542
1000000,20,0.60,0.148417
1000000,20,0.80,0.135383
1000000,20,1.00,0.142999
1000000,30,0.001,37.163123
1000000,30,0.002,34.211532
1000000,30,0.004,33.003869
1000000,30,0.006,20.584133
1000000,30,0.008,20.015419
1000000,30,0.01,9.970400
1000000,30,0.02,2.187405
1000000,30,0.03,1.280086
1000000,30,0.04,0.992580
1000000,30,0.05,0.730951
1000000,30,0.06,0.614231
1000000,30,0.08,0.471623
1000000,30,0.10,0.408116
1000000,30,0.12,0.340706
1000000,30,0.14,0.286165
1000000,30,0.15,0.270602
1000000,30,0.16,0.267951
1000000,30,0.18,0.237173
1000000,30,0.20,0.233365
1000000,30,0.25,0.195957
1000000,30,0.30,0.172069
1000000,30,0.35,0.161269
1000000,30,0.40,0.163139
1000000,30,0.50,0.160348
1000000,30,0.60,0.145520
1000000,30,0.80,0.142874
1000000,30,1.00,0.136981
1000000,40,0.001,44.494625
1000000,40,0.002,41.574218
1000000,40,0.004,32.395385
1000000,40,0.006,29.268783
1000000,40,0.008,19.961260
1000000,40,0.01,7.295682
1000000,40,0.02,2.005328
1000000,40,0.03,1.368059
1000000,40,0.04,0.899003
1000000,40,0.05,0.747899
1000000,40,0.06,0.610305
1000000,40,0.08,0.450628
1000000,40,0.10,0.378868
1000000,40,0.12,0.325045
1000000,40,0.14,0.305666
1000000,40,0.15,0.297351
1000000,40,0.16,0.266762
1000000,40,0.18,0.242420
1000000,40,0.20,0.217677
1000000,40,0.25,0.193495
1000000,40,0.30,0.187408
1000000,40,0.35,0.180896
1000000,40,0.40,0.167858
1000000,40,0.50,0.147289
1000000,40,0.60,0.149375
1000000,40,0.80,0.146283
1000000,40,1.00,0.142218
1000000,50,0.001,32.223915
1000000,50,0.002,47.985551
1000000,50,0.004,45.060845
1000000,50,0.006,29.212481
1000000,50,0.008,21.430392
1000000,50,0.01,9.152060
1000000,50,0.02,1.816908
1000000,50,0.03,1.490149
1000000,50,0.04,0.938349
1000000,50,0.05,0.786322
1000000,50,0.06,0.658584
1000000,50,0.08,0.446192
1000000,50,0.10,0.402163
1000000,50,0.12,0.329405
1000000,50,0.14,0.287640
1000000,50,0.15,0.243312
1000000,50,0.16,0.254922
1000000,50,0.18,0.241521
1000000,50,0.20,0.224852
1000000,50,0.25,0.204768
1000000,50,0.30,0.175476
1000000,50,0.35,0.175474
1000000,50,0.40,0.167941
1000000,50,0.50,0.162077
1000000,50,0.60,0.158119
1000000,50,0.80,0.152269
1000000,50,1.00,0.141904
1000000,75,0.001,43.938733
1000000,75,0.002,52.453087
1000000,75,0.004,29.879580
1000000,75,0.006,34.802803
1000000,75,0.008,15.931744
1000000,75,0.01,7.416742
1000000,75,0.02,2.305908
1000000,75,0.03,1.365268
1000000,75,0.04,0.913359
1000000,75,0.05,0.795484
1000000,75,0.06,0.658218
1000000,75,0.08,0.480306
1000000,75,0.10,0.388779
1000000,75,0.12,0.367858
1000000,75,0.14,0.305466
1000000,75,0.15,0.276990
1000000,75,0.16,0.262789
1000000,75,0.18,0.253147
1000000,75,0.20,0.215889
1000000,75,0.25,0.206111
1000000,75,0.30,0.185901
1000000,75,0.35,0.170462
1000000,75,0.40,0.164537
1000000,75,0.50,0.160405
1000000,75,0.60,0.146632
1000000,75,0.80,0.152021
1000000,75,1.00,0.142990
1000000,100,0.001,30.853013
1000000,100,0.002,34.283615
1000000,100,0.004,35.852593
1000000,100,0.006,36.124500
1000000,100,0.008,15.211232
1000000,100,0.01,6.738739
1000000,100,0.02,2.273110
1000000,100,0.03,1.281942
1000000,100,0.04,0.920129
1000000,100,0.05,0.752172
1000000,100,0.06,0.661065
1000000,100,0.08,0.494580
1000000,100,0.10,0.379839
1000000,100,0.12,0.335903
1000000,100,0.14,0.304058
1000000,100,0.15,0.274059
1000000,100,0.16,0.278990
1000000,100,0.18,0.229422
1000000,100,0.20,0.215499
1000000,100,0.25,0.196366
1000000,100,0.30,0.180405
1000000,100,0.35,0.156847
1000000,100,0.40,0.165024
1000000,100,0.50,0.156712
1000000,100,0.60,0.147914
1000000,100,0.80,0.133617
1000000,100,1.00,0.134235
1000000,150,0.001,29.645090
1000000,150,0.002,35.963507
1000000,150,0.004,32.680484
1000000,150,0.006,43.004499
1000000,150,0.008,14.412192
1000000,150,0.01,8.090857
1000000,150,0.02,2.263577
1000000,150,0.03,1.309313
1000000,150,0.04,0.966872
1000000,150,0.05,0.708972
