Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,250,0.16,0.063745
1000000,250,0.18,0.059716
1000000,250,0.20,0.056983
1000000,250,0.25,0.051102
1000000,250,0.30,0.046766
1000000,250,0.35,0.046463
1000000,250,0.40,0.043946
1000000,250,0.50,0.042084
1000000,250,0.60,0.040050
1000000,250,0.80,0.039767
1000000,250,1.00,0.039380
1000000,300,0.001,9.824486
1000000,300,0.002,7.821362
1000000,300,0.004,5.784100
1000000,300,0.006,3.380605
1000000,300,0.008,2.697895
1000000,300,0.01,1.600133
1000000,300,0.02,0.476992
1000000,300,0.03,0.290935
1000000,300,0.04,0.229024
1000000,300,0.05,0.169758
1000000,300,0.06,0.152529
1000000,300,0.08,0.108650
1000000,300,0.10,0.093758
1000000,300,0.12,0.080723
1000000,300,0.14,0.071935
1000000,300,0.15,0.068696
1000000,300,0.16,0.064317
1000000,300,0.18,0.060589
1000000,300,0.20,0.056229
1000000,300,0.25,0.051702
1000000,300,0.30,0.049195
1000000,300,0.35,0.044696
1000000,300,0.40,0.043832
1000000,300,0.50,0.040892
1000000,300,0.60,0.040912
1000000,300,0.80,0.039880
1000000,300,1.00,0.039462
1000000,400,0.001,9.004503
1000000,400,0.002,6.674884
1000000,400,0.004,6.065114
1000000,400,0.006,3.343505
1000000,400,0.008,2.565479
1000000,400,0.01,1.918268
1000000,400,0.02,0.507626
1000000,400,0.03,0.323320
1000000,400,0.04,0.235668
1000000,400,0.05,0.185113
1000000,400,0.06,0.155419
1000000,400,0.08,0.121757
1000000,400,0.10,0.098397
1000000,400,0.12,0.080020
1000000,400,0.14,0.075050
1000000,400,0.15,0.073307
1000000,400,0.16,0.066789
1000000,400,0.18,0.063378
1000000,400,0.20,0.060002
1000000,400,0.25,0.054728
1000000,400,0.30,0.047859
1000000,400,0.35,0.045628
1000000,400,0.40,0.045021
1000000,400,0.50,0.042386
1000000,400,0.60,0.040875
1000000,400,0.80,0.040370
1000000,400,1.00,0.040275
1000000,500,0.001,9.490473
1000000,500,0.002,7.187617
1000000,500,0.004,6.537037
1000000,500,0.006,4.017681
1000000,500,0.008,2.589196
1000000,500,0.01,2.188946
1000000,500,0.02,0.518836
1000000,500,0.03,0.349202
1000000,500,0.04,0.250319
1000000,500,0.05,0.191073
1000000,500,0.06,0.161278
1000000,500,0.08,0.118323
1000000,500,0.10,0.104403
1000000,500,0.12,0.084363
1000000,500,0.14,0.076500
1000000,500,0.15,0.074261
1000000,500,0.16,0.070440
1000000,500,0.18,0.065871
1000000,500,0.20,0.062150
1000000,500,0.25,0.055344
1000000,500,0.30,0.051047
1000000,500,0.35,0.046840
1000000,500,0.40,0.047356
1000000,500,0.50,0.043824
1000000,500,0.60,0.043878
1000000,500,0.80,0.041520
1000000,500,1.00,0.041215
1000000,600,0.001,9.159545
1000000,600,0.002,7.049553
1000000,600,0.004,5.528343
1000000,600,0.006,6.064372
1000000,600,0.008,3.622435
1000000,600,0.01,2.568989
1000000,600,0.02,0.633794
1000000,600,0.03,0.392187
1000000,600,0.04,0.268731
1000000,600,0.05,0.212871
1000000,600,0.06,0.178447
1000000,600,0.08,0.134670
