Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,75,0.08,0.129895
1000000,75,0.10,0.111993
1000000,75,0.12,0.097623
1000000,75,0.14,0.092465
1000000,75,0.15,0.081554
1000000,75,0.16,0.085223
1000000,75,0.18,0.076856
1000000,75,0.20,0.070374
1000000,75,0.25,0.066639
1000000,75,0.30,0.061958
1000000,75,0.35,0.059888
1000000,75,0.40,0.056711
1000000,75,0.50,0.057254
1000000,75,0.60,0.058775
1000000,75,0.80,0.054587
1000000,75,1.00,0.054546
1000000,100,0.001,2117.894836
1000000,100,0.002,34.618449
1000000,100,0.004,5.670417
1000000,100,0.006,2.603622
1000000,100,0.008,1.291471
1000000,100,0.01,1.214793
1000000,100,0.02,0.508384
1000000,100,0.03,0.305570
1000000,100,0.04,0.267097
1000000,100,0.05,0.215013
1000000,100,0.06,0.184177
1000000,100,0.08,0.132828
1000000,100,0.10,0.108110
1000000,100,0.12,0.104912
1000000,100,0.14,0.089221
1000000,100,0.15,0.087342
1000000,100,0.16,0.076420
1000000,100,0.18,0.072659
1000000,100,0.20,0.071751
1000000,100,0.25,0.067114
1000000,100,0.30,0.062563
1000000,100,0.35,0.060386
1000000,100,0.40,0.058319
1000000,100,0.50,0.056204
1000000,100,0.60,0.054874
1000000,100,0.80,0.052986
1000000,100,1.00,0.054092
1000000,150,0.001,1453.839724
1000000,150,0.002,30.827460
1000000,150,0.004,4.154567
1000000,150,0.006,2.286469
1000000,150,0.008,1.523466
1000000,150,0.01,1.099229
1000000,150,0.02,0.475018
1000000,150,0.03,0.335238
1000000,150,0.04,0.241076
1000000,150,0.05,0.198541
1000000,150,0.06,0.164128
1000000,150,0.08,0.128564
1000000,150,0.10,0.114077
1000000,150,0.12,0.103963
1000000,150,0.14,0.090808
1000000,150,0.15,0.082836
1000000,150,0.16,0.079105
1000000,150,0.18,0.073516
1000000,150,0.20,0.072621
1000000,150,0.25,0.064854
1000000,150,0.30,0.056721
1000000,150,0.35,0.055770
1000000,150,0.40,0.058573
1000000,150,0.50,0.050096
1000000,150,0.60,0.053191
1000000,150,0.80,0.051085
1000000,150,1.00,0.051085
1000000,200,0.001,644.764386
1000000,200,0.002,27.992057
1000000,200,0.004,4.438884
1000000,200,0.006,2.244910
1000000,200,0.008,1.509216
1000000,200,0.01,1.159853
1000000,200,0.02,0.460312
1000000,200,0.03,0.327876
1000000,200,0.04,0.254104
1000000,200,0.05,0.191500
1000000,200,0.06,0.183168
1000000,200,0.08,0.125377
1000000,200,0.10,0.106204
1000000,200,0.12,0.094105
1000000,200,0.14,0.090812
1000000,200,0.15,0.084222
1000000,200,0.16,0.080002
1000000,200,0.18,0.080928
1000000,200,0.20,0.069673
1000000,200,0.25,0.071208
1000000,200,0.30,0.062683
1000000,200,0.35,0.059483
1000000,200,0.40,0.060529
1000000,200,0.50,0.059429
1000000,200,0.60,0.057305
1000000,200,0.80,0.058334
1000000,200,1.00,0.057301
1000000,250,0.001,4072.960900
1000000,250,0.002,22.632152
1000000,250,0.004,4.802434
1000000,250,0.006,2.675106
1000000,250,0.008,1.531491
1000000,250,0.01,1.109302
1000000,250,0.02,0.503812
1000000,250,0.03,0.339853
1000000,250,0.04,0.261633
1000000,250,0.05,0.199865
1000000,250,0.06,0.176815
1000000,250,0.08,0.132764
1000000,250,0.10,0.112142
1000000,250,0.12,0.095818
1000000,250,0.14,0.091946
1000000,250,0.15,0.082365
1000000,250,0.16,0.085279
1000000,250,0.18,0.074974
1000000,250,0.20,0.067309
1000000,250,0.25,0.059509
1000000,250,0.30,0.061510
1000000,250,0.35,0.055727
1000000,250,0.40,0.057697
1000000,250,0.50,0.052872
1000000,250,0.60,0.055212
1000000,250,0.80,0.052823
1000000,250,1.00,0.049963
1000000,300,0.001,594.614340
1000000,300,0.002,32.494515
1000000,300,0.004,4.464083
1000000,300,0.006,2.591644
1000000,300,0.008,1.506597
1000000,300,0.01,1.177899
1000000,300,0.02,0.463715
1000000,300,0.03,0.291927
1000000,300,0.04,0.259971
1000000,300,0.05,0.220422
