Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,20,0.004,7.429506
1000000,20,0.006,9.658476
1000000,20,0.008,8.862005
1000000,20,0.01,7.845251
1000000,20,0.02,5.779625
1000000,20,0.03,1.977624
1000000,20,0.04,1.184352
1000000,20,0.05,0.786823
1000000,20,0.06,0.602893
1000000,20,0.08,0.402711
1000000,20,0.10,0.299734
1000000,20,0.12,0.264650
1000000,20,0.14,0.224072
1000000,20,0.15,0.206509
1000000,20,0.16,0.191402
1000000,20,0.18,0.175372
1000000,20,0.20,0.158288
1000000,20,0.25,0.124950
1000000,20,0.30,0.111690
1000000,20,0.35,0.099204
1000000,20,0.40,0.084615
1000000,20,0.50,0.074604
1000000,20,0.60,0.065281
1000000,20,0.80,0.054117
1000000,20,1.00,0.048460
1000000,30,0.001,9.371938
1000000,30,0.002,9.306931
1000000,30,0.004,10.900196
1000000,30,0.006,7.458613
1000000,30,0.008,7.186258
1000000,30,0.01,8.099261
1000000,30,0.02,4.467496
1000000,30,0.03,2.485763
1000000,30,0.04,1.086121
1000000,30,0.05,0.946011
1000000,30,0.06,0.624391
1000000,30,0.08,0.404781
1000000,30,0.10,0.330587
1000000,30,0.12,0.271080
1000000,30,0.14,0.225878
1000000,30,0.15,0.220113
1000000,30,0.16,0.195295
1000000,30,0.18,0.178385
1000000,30,0.20,0.156150
1000000,30,0.25,0.130795
1000000,30,0.30,0.107769
1000000,30,0.35,0.099660
1000000,30,0.40,0.086760
1000000,30,0.50,0.073962
1000000,30,0.60,0.065249
1000000,30,0.80,0.057953
1000000,30,1.00,0.051082
1000000,40,0.001,15.566704
1000000,40,0.002,9.795317
1000000,40,0.004,11.333902
1000000,40,0.006,8.500350
1000000,40,0.008,10.217632
1000000,40,0.01,6.839310
1000000,40,0.02,4.442889
1000000,40,0.03,1.865051
1000000,40,0.04,1.105305
1000000,40,0.05,0.714965
1000000,40,0.06,0.599319
1000000,40,0.08,0.448834
1000000,40,0.10,0.317530
1000000,40,0.12,0.253402
1000000,40,0.14,0.217880
1000000,40,0.15,0.199330
1000000,40,0.16,0.187750
1000000,40,0.18,0.173047
1000000,40,0.20,0.166421
1000000,40,0.25,0.129825
1000000,40,0.30,0.106332
1000000,40,0.35,0.093990
1000000,40,0.40,0.089810
1000000,40,0.50,0.068707
1000000,40,0.60,0.063655
1000000,40,0.80,0.053476
